match_id,radiant_win,radiant_team,dire_team,avg_mmr,num_mmr,game_mode,lobby_type
6536940814,False,"39,33,120,54,5","137,13,128,30,8",2940.0,1.0,22,7
6536940812,False,"85,52,37,70,49","41,68,64,26,16",3062.0,3.0,22,7
6536940806,True,"136,16,84,10,121","59,35,93,123,14",2143.0,2.0,22,7
6536940805,True,"76,30,21,75,15","87,62,105,42,137",2505.0,1.0,22,7
6536940802,False,"98,128,114,22,59","23,14,62,2,11",3097.0,2.0,22,7
6536940718,False,"7,76,20,86,42","11,19,18,81,71",2512.0,2.0,22,7
6536940716,False,"22,35,123,37,41","43,25,1,64,81",3333.0,1.0,22,7
6536940712,True,"31,35,2,128,56","85,105,21,17,11",2282.0,1.0,22,0
6536940703,False,"12,128,97,84,45","104,95,44,79,119",1988.0,1.0,22,7
6536940702,False,"86,14,93,74,28","97,41,65,35,26",,,22,7
6536940615,True,"75,67,135,2,100","23,41,111,6,105",,,22,0
6536940609,False,"104,35,32,54,7","46,59,16,14,17",,,4,0
6536940608,False,"36,21,82,39,128","75,27,64,32,135",1842.0,1.0,22,7
6536940601,True,"81,44,36,5,35","119,26,135,45,54",,,22,7
6536940517,True,"121,8,100,29,74","53,105,30,42,123",2350.0,1.0,22,7
6536940509,False,"30,104,2,21,50","99,93,35,86,4",2188.0,1.0,22,7
6536940505,False,"34,1,137,121,14","26,112,16,99,70",5285.0,1.0,22,7
6536940418,True,"100,135,74,27,8","11,70,68,23,3",,,22,7
6536940416,True,"101,104,34,70,84","12,5,19,123,81",3040.0,1.0,22,7
6536940415,True,"27,60,67,47,14","45,98,30,6,35",1810.0,2.0,22,7
6536940412,True,"8,49,43,83,68","14,2,71,31,39",1670.0,1.0,22,7
6536940406,False,"23,80,19,51,12","10,35,63,11,129",,,22,7
6536940402,True,"101,73,75,114,95","21,64,2,63,104",2916.0,2.0,22,7
6536940314,True,"64,27,8,52,28","18,23,89,86,123",3918.0,5.0,22,0
6536940313,False,"121,74,48,81,21","44,33,75,11,27",4625.0,2.0,22,7
6536940312,False,"93,42,84,35,121","75,109,17,45,36",,,22,7
6536940302,False,"46,43,64,10,30","8,53,52,14,58",,,22,0
6536940301,False,"1,69,86,88,59","79,56,84,12,104",,,22,7
6536940217,False,"75,59,14,6,128","72,104,123,19,71",3501.0,1.0,22,7
6536940204,True,"102,20,19,95,75","56,137,129,35,1",4182.0,3.0,22,7
6536940203,False,"43,63,7,23,26","80,31,9,1,81",3415.0,1.0,22,7
6536940116,True,"21,90,43,97,44","87,70,72,14,114",3532.0,2.0,22,7
6536940115,True,"93,23,50,79,85","75,28,10,29,88",,,22,0
6536940114,False,"112,62,14,17,8","66,36,54,64,137",4317.0,2.0,22,7
6536940111,False,"23,5,7,6,95","64,50,102,97,104",,,22,7
6536940107,False,"43,137,9,27,8","28,74,85,37,114",3666.0,2.0,22,7
6536940100,True,"10,73,2,43,17","7,112,54,121,135",3820.0,3.0,22,7
6536940018,True,"40,35,104,98,21","114,28,18,33,84",2067.0,3.0,22,7
6536940010,False,"126,81,114,101,33","99,69,64,54,50",3247.0,1.0,22,7
6536940004,True,"123,21,40,6,17","16,119,34,5,41",3317.0,1.0,22,0
6536940003,True,"42,102,121,73,45","98,95,84,114,8",2380.0,1.0,22,7
6536939909,True,"14,75,95,13,137","57,35,74,105,20",1516.0,1.0,22,7
6536939908,False,"2,76,45,111,94","99,90,75,4,48",2053.0,1.0,22,7
6536939902,False,"44,123,35,86,104","11,119,14,6,47",904.0,1.0,22,7
6536939900,False,"26,44,14,23,136","75,88,86,8,11",,,22,0
6536939816,False,"84,81,35,91,36","64,16,52,23,90",5366.0,3.0,22,7
6536939815,False,"46,85,99,86,81","71,82,101,20,53",,,22,7
6536939808,False,"84,70,137,62,39","68,59,49,114,14",4219.0,2.0,22,7
6536939807,True,"123,14,114,4,84","11,104,36,23,111",1436.0,1.0,4,0
6536939716,False,"101,105,70,76,99","112,46,104,36,62",4667.0,1.0,22,7
6536939714,False,"23,84,14,100,74","101,46,64,97,44",,,22,7
6536939711,True,"50,19,2,126,14","66,8,128,9,74",,,22,7
6536939703,False,"53,96,55,44,16","9,19,93,5,137",2079.0,1.0,22,7
6536939702,False,"96,101,47,46,30","85,104,26,44,13",3454.0,3.0,22,7
6536939701,False,"136,91,120,104,9","64,103,36,52,94",5363.0,2.0,22,7
6536939700,False,"68,70,81,123,26","74,104,35,21,57",2757.0,2.0,22,7
6536939611,False,"74,69,70,31,14","126,48,86,29,93",2689.0,1.0,22,7
6536939610,False,"30,4,76,120,59","8,86,51,11,43",4441.0,3.0,22,7
6536939609,False,"35,2,27,26,1","36,14,84,42,129",3660.0,2.0,22,7
6536939607,False,"53,19,33,42,16","97,26,84,120,8",3672.0,3.0,22,7
6536939600,False,"70,82,126,44,36","42,64,114,14,7",2252.0,1.0,22,7
6536939519,True,"104,99,13,85,101","110,129,9,45,35",2599.0,4.0,22,7
6536939516,False,"22,11,86,62,129","90,84,15,104,47",,,22,7
6536939512,False,"98,6,79,35,84","33,8,34,101,99",3039.0,3.0,22,0
6536939511,False,"27,71,104,106,10","126,9,62,107,48",3274.0,1.0,22,7
6536939500,True,"44,63,36,84,9","7,87,67,94,26",,,22,7
6536939411,False,"62,83,89,129,34","60,54,31,14,46",2340.0,1.0,4,0
6536939402,False,"57,75,1,20,97","41,123,111,100,25",3713.0,3.0,22,7
6536939315,False,"34,44,75,86,100","97,4,26,17,45",,,22,7
6536939314,False,"75,26,19,106,49","129,105,90,94,22",3078.0,2.0,22,7
6536939307,True,"90,54,137,48,28","76,14,7,23,26",1448.0,2.0,22,7
6536939306,True,"49,2,32,7,83","100,85,114,62,12",3899.0,1.0,22,7
6536939305,False,"120,4,90,89,128","27,93,7,45,14",,,22,7
6536939218,False,"16,137,44,121,68","100,114,123,30,54",3161.0,1.0,22,7
6536939214,True,"59,54,20,63,46","76,87,113,129,35",3790.0,3.0,22,7
6536939208,False,"85,47,15,29,7","42,111,55,19,14",2045.0,2.0,3,7
6536939201,True,"45,35,129,70,14","137,107,98,82,5",2930.0,1.0,22,7
6536939117,True,"103,42,11,25,80","29,3,76,16,4",,,22,0
6536939107,True,"44,36,75,84,94","83,9,16,136,41",3107.0,1.0,22,7
6536939100,True,"33,25,22,8,89","86,93,123,137,90",1846.0,2.0,22,7
6536939019,True,"74,36,9,12,90","27,21,8,22,2",3240.0,1.0,22,7
6536939013,False,"35,119,29,12,86","78,106,1,21,68",3312.0,4.0,22,7
6536939012,True,"21,81,62,33,126","55,48,22,87,8",3816.0,2.0,22,7
6536939010,False,"27,29,6,54,75","14,101,34,93,84",,,22,7
6536939006,False,"84,8,113,81,39","72,62,63,14,99",1031.0,2.0,22,7
6536939005,False,"136,22,5,114,44","26,6,57,36,95",1214.0,1.0,22,7
6536939004,False,"67,104,21,3,105","35,123,42,49,102",,,22,7
6536938913,False,"101,39,49,72,123","7,34,30,70,104",,,22,7
6536938912,False,"83,137,94,22,40","14,1,84,68,36",3868.0,1.0,22,7
6536938909,True,"28,114,30,101,14","129,74,5,26,32",2056.0,1.0,22,7
6536938907,False,"104,86,8,128,74","81,75,27,44,36",4107.0,3.0,22,7
6536938906,True,"105,137,6,94,37","75,21,32,2,62",3129.0,4.0,22,0
6536938905,True,"78,31,101,1,7","60,35,6,86,25",,,22,7
6536938904,True,"52,54,85,90,2","44,64,19,111,11",3974.0,3.0,22,7
6536938900,True,"129,21,70,119,35","43,30,87,42,98",3132.0,2.0,22,7
6536938819,False,"44,36,22,47,6","101,104,76,4,64",,,22,7
6536938815,True,"137,59,25,68,12","85,8,14,31,65",3634.0,1.0,22,7
6536938813,True,"90,8,13,91,29","46,86,81,42,36",1178.0,1.0,22,7
6536938800,True,"74,8,27,29,14","99,62,11,114,22",2523.0,2.0,22,7
6536938714,False,"71,25,41,111,81","1,74,90,20,129",2840.0,2.0,22,7
6536938712,False,"54,3,61,129,136","104,94,14,5,101",3673.0,3.0,22,7
6536938711,False,"41,70,64,13,93","28,104,74,105,22",,,4,0
6536938703,False,"10,8,106,121,44","35,25,90,104,9",1871.0,1.0,22,7
6536938701,False,"79,54,50,93,123","2,9,51,21,109",,,4,0
6536938700,False,"29,113,26,48,114","58,64,13,14,95",3010.0,1.0,22,7
6536938613,False,"81,128,105,87,12","120,8,16,27,64",3330.0,4.0,22,7
6536938612,True,"7,43,26,70,36","86,69,8,21,97",3136.0,1.0,22,7
6536938610,False,"90,136,43,10,36","12,129,106,14,85",3681.0,2.0,22,7
6536938608,True,"83,44,137,102,93","59,42,16,58,72",3050.0,1.0,22,7
6536938600,False,"8,84,123,36,96","35,114,30,65,27",,,22,7
6536938508,False,"49,14,84,13,12","59,112,104,46,101",2956.0,1.0,22,7
6536938504,True,"30,36,60,33,46","48,114,75,76,129",2167.0,2.0,22,7
6536938415,True,"45,42,5,82,1","121,35,89,70,14",3075.0,1.0,22,7
6536938408,False,"30,84,74,8,63","60,105,14,6,59",,,22,7
6536938400,False,"16,43,74,45,63","71,108,105,72,1",2982.0,1.0,22,0
6536938319,False,"29,55,5,41,84","20,104,86,14,81",2588.0,1.0,22,7
6536938305,False,"8,55,14,59,25","47,84,54,19,101",3838.0,6.0,22,7
6536938304,False,"19,47,64,99,90","8,135,60,43,113",2803.0,2.0,22,7
6536938302,False,"60,11,22,8,26","75,84,64,1,36",2699.0,1.0,22,7
6536938218,False,"96,3,123,56,5","80,23,110,36,14",,,22,7
6536938213,True,"74,32,8,84,25","41,28,120,121,50",4149.0,1.0,22,0
6536938212,False,"86,114,34,19,101","80,76,9,105,98",3010.0,2.0,22,7
6536938209,True,"104,23,101,45,8","126,86,62,99,56",4049.0,4.0,22,7
6536938208,True,"81,114,106,103,91","62,135,22,18,45",3506.0,3.0,22,7
6536938206,True,"81,137,135,26,45","91,52,64,16,8",5648.0,1.0,22,7
6536938204,True,"63,51,16,15,126","11,27,65,20,104",1140.0,1.0,4,0
6536938200,True,"86,81,105,126,12","88,87,13,44,136",,,22,7
6536938118,False,"48,4,27,100,120","8,45,110,102,25",3228.0,2.0,4,0
6536938111,True,"20,120,45,42,73","101,13,105,114,126",2660.0,2.0,22,7
6536938102,False,"25,67,101,16,121","123,28,46,1,111",3155.0,2.0,22,7
6536938019,True,"4,104,62,48,93","5,44,120,83,36",200.0,1.0,4,0
6536938011,True,"4,31,128,104,19","6,30,81,40,60",,,4,0
6536938008,False,"106,62,16,57,44","47,123,69,72,109",3864.0,5.0,3,7
6536938007,True,"94,30,48,86,81","76,58,42,1,37",,,22,7
6536938005,False,"128,8,29,26,129","98,23,9,5,11",3959.0,3.0,22,7
6536937919,False,"62,14,120,101,41","104,114,137,76,123",3513.0,1.0,22,7
6536937917,True,"104,128,85,6,2","120,18,87,47,100",2529.0,2.0,22,7
6536937909,True,"67,126,22,137,14","25,50,62,32,8",2667.0,2.0,22,7
6536937908,False,"14,73,4,58,18","40,128,70,35,48",,,4,0
6536937902,False,"30,7,47,63,126","81,92,17,114,27",3377.0,1.0,22,7
6536937901,False,"97,1,69,123,75","44,85,39,4,64",2477.0,3.0,22,7
6536937816,False,"84,74,101,1,104","128,126,48,33,102",,,22,7
6536937812,False,"68,76,74,42,97","70,108,75,83,73",,,22,7
6536937802,False,"121,100,19,61,83","106,40,21,4,6",2391.0,1.0,22,0
6536937800,False,"25,83,104,6,58","99,121,26,100,54",2099.0,1.0,22,7
6536937707,True,"136,128,8,21,64","22,121,28,107,42",2819.0,2.0,22,7
6536937706,True,"19,101,50,6,16","94,25,104,27,86",2827.0,1.0,22,7
6536937700,True,"43,44,85,102,112","36,106,123,30,6",3202.0,4.0,22,7
6536937602,False,"128,112,81,91,70","1,137,68,27,11",2371.0,2.0,22,7
6536937519,True,"19,35,106,5,9","11,84,14,25,1",3084.0,1.0,22,7
6536937518,False,"9,56,1,12,54","108,114,71,8,2",,,4,0
6536937513,False,"120,104,8,30,11","105,46,12,26,16",,,22,7
6536937501,True,"54,53,84,75,39","68,88,43,18,16",3732.0,4.0,3,7
6536937405,True,"63,26,108,9,11","18,22,1,47,5",3129.0,5.0,22,7
6536937403,False,"46,101,34,90,120","68,52,27,42,60",,,22,7
6536937317,False,"23,50,111,108,1","49,35,44,86,36",3417.0,4.0,22,0
6536937316,False,"36,93,12,18,34","94,35,14,71,1",3831.0,2.0,22,7
6536937315,True,"15,73,101,28,30","39,8,84,126,63",,,4,0
6536937313,False,"32,97,13,71,35","76,137,27,106,8",3315.0,2.0,22,7
6536937216,True,"87,22,19,44,53","70,105,75,101,2",,,22,7
6536937210,False,"94,16,43,121,45","50,21,29,23,35",2117.0,2.0,22,7
6536937200,True,"5,63,99,20,11","86,109,74,14,49",3045.0,1.0,22,7
6536937117,True,"94,85,26,22,44","74,104,31,11,62",2528.0,1.0,22,7
6536937115,False,"30,2,75,136,112","102,50,25,16,54",,,22,0
6536937113,True,"70,90,5,114,96","54,106,123,63,57",2365.0,4.0,22,7
6536937110,False,"9,56,87,97,8","40,19,5,46,4",3386.0,2.0,22,7
6536937101,True,"36,13,72,12,123","100,112,126,114,19",2126.0,1.0,22,7
6536937017,True,"19,75,52,16,6","12,60,39,101,114",2793.0,3.0,22,7
6536936915,False,"98,120,46,88,8","73,87,28,17,62",2214.0,3.0,4,0
6536936905,False,"30,44,16,17,64","76,6,15,84,27",3308.0,5.0,3,7
6536936903,True,"84,94,74,102,16","56,30,48,15,2",1653.0,2.0,22,7
6536936902,False,"85,128,8,75,106","101,16,64,6,41",2117.0,1.0,22,7
6536936817,True,"121,14,101,54,15","90,43,104,44,123",3002.0,2.0,22,0
6536936815,False,"42,21,86,36,112","19,123,56,16,64",3578.0,2.0,22,7
6536936806,True,"37,47,14,64,22","84,105,86,78,135",4026.0,1.0,22,7
6536936802,False,"26,63,75,98,34","37,35,28,17,54",3253.0,2.0,22,7
6536936801,True,"8,104,57,23,119","72,83,67,86,40",3180.0,3.0,22,7
6536936718,False,"42,7,2,31,35","97,40,27,17,54",3253.0,1.0,22,7
6536936717,True,"72,26,100,98,73","64,19,70,85,6",1599.0,2.0,22,7
6536936716,False,"64,74,83,29,42","128,102,84,8,36",1760.0,1.0,22,7
6536936709,True,"85,59,32,53,9","48,87,74,123,81",4023.0,1.0,22,7
6536936705,True,"12,102,107,49,27","35,101,34,81,64",2944.0,3.0,22,0
6536936704,True,"64,83,6,93,99","53,65,70,5,100",2869.0,1.0,22,7
6536936616,True,"47,62,30,136,1","6,96,12,7,27",,,22,0
6536936613,True,"2,5,74,50,6","86,25,104,8,65",2636.0,1.0,22,7
6536936604,False,"99,11,47,88,103","104,111,36,100,20",,,4,0
6536936517,True,"9,90,14,6,28","23,46,79,74,102",3865.0,1.0,22,7
6536936512,True,"47,14,13,49,121","129,35,27,15,55",,,22,7
6536936511,False,"123,42,50,17,2","104,40,70,71,87",2488.0,1.0,22,7
6536936509,False,"40,113,9,1,5","36,8,94,29,49",1186.0,2.0,22,7
6536936508,False,"12,30,46,105,36","6,9,40,8,11",3524.0,1.0,22,0
6536936501,False,"99,7,75,44,72","104,93,105,26,36",,,22,7
6536936419,False,"129,6,136,123,17","8,51,16,22,84",785.0,1.0,22,7
6536936418,True,"46,35,42,64,74","53,26,6,27,104",3565.0,2.0,22,7
6536936417,False,"64,31,73,106,99","108,19,41,60,86",3979.0,1.0,4,0
6536936412,False,"30,11,70,7,129","14,5,42,23,46",2353.0,1.0,22,7
6536936409,True,"19,136,21,11,44","104,79,46,50,54",,,22,7
6536936406,False,"16,41,20,84,86","10,2,17,30,85",2585.0,3.0,22,7
6536936404,True,"101,135,21,11,20","54,102,59,105,14",2550.0,1.0,22,7
6536936317,False,"47,114,15,42,112","90,14,81,93,17",1096.0,1.0,22,7
6536936312,False,"53,84,39,109,106","35,71,48,97,74",4345.0,2.0,22,7
6536936310,False,"6,63,97,64,106","70,2,104,20,27",1160.0,1.0,22,7
6536936308,False,"21,10,94,4,68","27,8,25,129,56",3980.0,4.0,22,7
6536936219,False,"35,59,101,89,63","17,96,81,27,128",1640.0,1.0,22,7
6536936211,True,"42,90,72,13,16","41,31,27,30,105",2616.0,1.0,22,7
6536936204,True,"9,93,28,5,13","119,75,26,62,44",2340.0,2.0,22,7
6536936117,False,"137,105,98,84,28","87,14,7,19,42",,,22,7
6536936116,False,"36,44,85,68,99","35,137,48,102,83",2612.0,1.0,22,7
6536936108,True,"30,19,17,5,59","36,73,6,58,14",,,22,7
6536936106,False,"35,81,136,75,1","74,14,101,50,70",635.0,1.0,22,7
6536936104,True,"63,84,44,75,78","14,64,23,39,41",2210.0,3.0,22,7
6536936013,True,"28,19,74,5,80","95,93,60,111,123",2632.0,3.0,22,7
6536936004,False,"86,60,104,14,129","7,120,42,98,37",4668.0,1.0,22,7
6536936000,False,"39,98,14,23,17","93,42,120,30,114",1089.0,1.0,22,0
6536935917,False,"68,94,107,8,95","123,112,136,59,41",,,22,0
6536935915,False,"104,10,74,121,57","19,106,112,16,71",,,22,7
6536935906,True,"136,13,1,6,99","20,95,85,27,123",,,22,7
6536935905,False,"16,22,48,136,66","97,103,26,106,81",4742.0,6.0,22,7
6536935903,True,"74,54,97,50,68","25,41,128,87,51",,,22,0
6536935902,False,"27,6,44,102,7","23,71,30,103,41",722.0,1.0,22,7
6536935901,True,"19,25,74,28,9","86,20,113,95,11",,,22,7
6536935819,True,"129,76,72,35,112","128,42,74,36,23",2621.0,2.0,22,7
6536935818,True,"13,69,101,61,25","97,74,57,14,6",4023.0,3.0,22,7
6536935816,False,"20,35,114,87,23","8,16,88,83,21",2087.0,1.0,22,0
6536935814,True,"6,19,28,90,91","68,102,21,17,48",2154.0,2.0,22,7
6536935809,False,"70,96,64,57,35","86,2,6,120,72",3460.0,4.0,22,7
6536935715,False,"11,43,99,19,121","101,29,50,21,54",3219.0,1.0,22,7
6536935714,False,"22,16,39,48,106","14,68,11,28,1",4382.0,3.0,22,7
6536935706,True,"31,9,74,60,86","53,25,33,105,39",2946.0,1.0,22,7
6536935702,True,"114,36,82,128,30","42,51,25,129,86",3739.0,1.0,22,7
6536935616,False,"9,64,114,17,16","92,91,71,81,120",3895.0,2.0,22,7
6536935613,False,"2,27,7,44,60","112,59,62,42,35",,,22,7
6536935612,False,"104,44,33,71,72","53,21,39,49,2",1747.0,1.0,22,7
6536935607,False,"44,14,50,74,30","28,5,48,83,3",3556.0,1.0,22,0
6536935606,False,"70,60,123,128,31","104,5,8,22,121",3162.0,1.0,22,7
6536935519,False,"44,62,26,53,5","46,17,136,112,14",3049.0,3.0,22,7
6536935518,True,"74,101,80,73,42","137,11,45,14,12",2679.0,2.0,22,7
6536935517,False,"7,41,23,137,64","108,94,74,8,86",1802.0,1.0,22,7
6536935510,True,"6,10,33,20,97","64,16,50,30,46",2675.0,1.0,22,7
6536935509,True,"110,30,48,104,39","14,10,126,84,49",,,22,7
6536935502,False,"23,5,123,19,98","129,35,64,20,59",,,22,7
6536935418,True,"50,64,49,80,44","71,19,25,28,58",2398.0,2.0,22,7
6536935410,True,"19,68,16,39,123","40,51,11,1,119",3723.0,4.0,22,7
6536935408,False,"16,17,6,105,25","87,35,71,42,99",2640.0,2.0,22,7
6536935407,True,"36,14,111,12,30","8,25,3,98,64",4117.0,4.0,22,7
6536935316,False,"74,70,27,9,129","35,97,42,43,53",3089.0,2.0,22,7
6536935309,True,"101,2,27,42,84","26,80,128,7,21",2865.0,2.0,22,0
6536935305,True,"36,25,111,7,41","64,86,11,18,114",,,22,7
6536935300,False,"84,30,8,25,59","119,44,19,120,100",2597.0,1.0,22,7
6536935217,False,"71,14,23,63,6","21,11,114,19,26",3073.0,1.0,22,7
6536935211,False,"7,105,72,35,12","94,14,54,27,113",,,22,0
6536935210,True,"93,64,129,100,90","23,70,59,137,107",,,22,7
6536935202,True,"76,121,96,20,6","51,59,123,64,32",,,22,7
6536935113,True,"13,85,19,16,86","17,120,21,8,30",3903.0,1.0,22,7
6536935112,False,"8,6,29,14,84","70,32,104,123,35",,,22,7
6536935110,False,"70,83,26,14,34","16,112,27,8,17",,,22,7
6536935103,False,"14,9,80,48,68","44,102,39,5,60",3160.0,3.0,22,7
6536935017,True,"89,85,45,98,14","41,54,9,2,63",2565.0,2.0,4,0
6536935016,True,"18,74,36,27,26","42,20,86,84,48",1252.0,1.0,22,7
6536935009,True,"2,26,74,94,39","34,42,97,36,101",1374.0,1.0,22,7
6536935003,False,"7,35,70,75,136","8,73,87,90,2",,,22,7
6536935002,True,"120,90,123,26,42","67,39,21,84,85",1716.0,1.0,22,0
6536934906,True,"114,61,129,30,105","14,39,26,27,18",1201.0,1.0,22,7
6536934905,False,"49,2,64,23,32","35,19,42,40,36",,,22,7
6536934902,True,"101,60,70,21,27","63,17,31,6,111",,,22,7
6536934819,True,"45,36,48,104,7","25,2,6,14,13",,,22,0
6536934818,False,"74,14,45,1,23","73,9,100,75,32",2896.0,4.0,22,7
6536934816,True,"84,63,78,64,11","35,27,53,12,62",,,22,7
6536934815,True,"19,7,63,2,136","38,31,43,1,101",2515.0,3.0,22,7
6536934813,True,"27,28,110,44,34","21,83,1,30,40",4490.0,1.0,22,7
6536934811,False,"14,5,27,94,6","97,19,50,2,60",,,22,7
6536934801,False,"32,16,74,68,136","54,26,9,50,36",2427.0,2.0,22,7
6536934800,False,"40,129,22,47,42","33,41,101,90,59",4339.0,1.0,22,0
6536934715,False,"12,56,23,86,3","94,5,69,87,17",6239.0,1.0,22,7
6536934712,False,"119,29,14,64,42","126,49,5,101,15",1332.0,2.0,22,7
6536934704,True,"99,47,81,35,74","2,46,94,68,45",2967.0,1.0,22,7
6536934703,True,"32,104,78,102,16","38,42,46,37,45",3102.0,2.0,4,0
6536934618,True,"41,121,16,100,36","56,26,74,86,65",1644.0,1.0,22,7
6536934617,True,"42,14,68,63,59","6,26,44,30,137",2531.0,2.0,22,7
6536934610,False,"35,26,21,85,43","14,27,30,75,44",730.0,1.0,22,7
6536934603,True,"75,51,101,91,59","83,76,10,71,86",,,22,7
6536934601,False,"105,41,69,7,2","6,86,75,74,18",,,22,7
6536934518,False,"114,85,51,39,26","86,70,28,76,75",2948.0,2.0,22,7
6536934517,True,"12,2,11,128,55","110,8,27,137,86",,,22,7
6536934516,False,"30,74,20,51,63","55,90,17,6,84",3322.0,1.0,22,0
6536934512,False,"100,6,81,43,36","12,47,22,101,17",,,4,0
6536934510,False,"101,51,22,43,70","58,76,121,36,44",3320.0,2.0,22,7
6536934503,True,"120,68,8,54,21","59,63,101,27,16",,,22,7
6536934501,False,"86,11,94,23,135","123,101,16,48,104",,,22,7
6536934419,True,"70,65,73,36,120","51,107,25,95,5",1987.0,1.0,4,0
6536934413,True,"7,44,26,128,14","81,86,43,1,39",2828.0,2.0,22,0
6536934411,True,"8,137,5,84,2","46,27,104,14,16",3791.0,1.0,22,7
6536934410,True,"3,25,6,90,47","1,59,22,107,5",,,22,0
6536934409,True,"36,99,71,1,64","49,94,119,40,11",2906.0,3.0,22,0
6536934401,True,"86,90,11,8,23","26,27,46,13,49",,,22,7
6536934400,False,"129,8,30,135,90","56,136,104,84,19",3328.0,2.0,22,7
6536934316,True,"96,30,32,136,123","94,26,44,27,99",,,22,7
6536934312,True,"39,62,28,19,101","102,18,86,44,91",4118.0,3.0,3,7
6536934307,False,"106,137,58,48,63","2,83,121,59,44",3113.0,1.0,22,7
6536934305,True,"28,44,74,62,26","9,35,22,1,108",1691.0,2.0,22,7
6536934213,True,"8,39,81,29,21","7,25,119,12,137",,,22,7
6536934117,True,"3,120,104,11,85","1,69,84,74,53",2103.0,1.0,22,7
6536934116,True,"7,26,70,84,108","8,129,21,33,106",,,22,0
6536934111,False,"56,42,33,45,41","81,84,94,19,83",1139.0,1.0,22,7
6536934110,False,"84,54,23,76,60","17,19,44,121,9",1790.0,2.0,22,7
6536934109,True,"62,72,110,126,104","25,135,22,30,6",3479.0,2.0,22,7
6536934107,False,"37,70,58,129,113","71,36,94,63,26",,,22,7
6536934101,False,"126,6,68,2,82","25,85,53,41,64",4153.0,2.0,22,7
6536934017,False,"19,21,14,52,11","46,71,107,10,111",,,22,7
6536934014,True,"128,53,76,96,81","72,86,13,64,106",,,22,7
6536934011,False,"85,136,1,39,84","94,93,97,75,14",,,3,7
6536934003,True,"128,103,26,72,9","121,27,42,83,7",3658.0,2.0,4,0
6536933916,False,"14,44,26,84,71","75,129,9,82,93",,,22,0
6536933912,True,"51,64,93,68,47","90,32,41,98,35",,,22,0
6536933908,False,"97,2,34,14,19","121,46,66,35,129",3959.0,1.0,22,7
6536933903,False,"6,45,62,23,69","54,4,16,85,86",3156.0,5.0,3,7
6536933901,False,"44,81,75,84,9","42,82,21,27,70",,,22,7
6536933816,True,"64,44,22,8,36","96,68,83,48,13",,,22,7
6536933812,True,"48,40,101,103,99","120,7,126,6,31",4566.0,1.0,22,7
6536933810,False,"71,68,21,14,98","3,44,27,29,74",1692.0,2.0,22,0
6536933805,True,"30,52,96,51,41","106,101,5,12,36",3741.0,2.0,22,7
6536933801,True,"6,35,14,30,60","76,9,58,48,70",,,22,7
6536933711,False,"14,11,22,35,27","104,16,2,59,62",,,22,7
6536933707,True,"35,137,83,93,9","41,52,30,101,71",2169.0,2.0,22,7
6536933706,True,"84,5,19,74,41","104,1,27,63,39",,,22,7
6536933704,True,"8,37,59,19,129","99,18,23,31,107",4584.0,1.0,22,7
6536933702,False,"112,86,56,96,17","36,31,27,54,22",2921.0,2.0,22,7
6536933617,False,"11,19,136,45,123","30,86,16,4,32",1674.0,2.0,22,7
6536933616,True,"50,16,19,74,90","94,45,84,36,14",5167.0,1.0,22,7
6536933615,False,"49,106,6,86,25","76,41,97,84,75",3355.0,3.0,22,0
6536933610,False,"38,62,86,73,94","83,76,69,8,26",2439.0,1.0,22,7
6536933607,True,"50,48,49,6,14","114,70,17,71,104",1774.0,1.0,22,7
6536933605,False,"19,59,47,86,70","37,25,44,10,16",1710.0,1.0,22,7
6536933604,False,"46,25,42,36,27","4,14,136,74,3",,,22,7
6536933601,False,"44,129,5,14,74","75,57,4,64,73",3293.0,2.0,22,7
6536933600,False,"1,99,2,123,5","101,23,26,41,47",1965.0,1.0,22,7
6536933518,False,"137,30,93,86,14","35,73,58,19,2",2104.0,1.0,22,7
6536933511,False,"41,9,105,62,104","107,90,70,59,28",3325.0,3.0,22,7
6536933506,True,"35,10,68,101,69","105,32,111,14,18",2957.0,2.0,22,7
6536933504,True,"28,119,63,12,45","54,135,35,39,22",,,22,7
6536933503,False,"102,9,86,72,35","7,8,109,107,36",2584.0,1.0,4,0
6536933502,True,"94,35,27,75,2","8,135,33,22,64",2770.0,1.0,22,7
6536933500,True,"75,18,6,87,22","80,45,16,12,44",,,22,7
6536933419,True,"26,14,80,18,12","123,74,81,136,120",,,22,0
6536933418,True,"74,56,62,2,50","90,35,36,51,96",4476.0,1.0,22,0
6536933412,True,"75,42,84,29,86","72,14,70,74,35",4025.0,3.0,22,7
6536933410,True,"22,123,111,6,137","31,41,30,110,59",,,22,7
6536933407,True,"88,19,120,89,26","97,60,63,30,8",,,22,7
6536933318,False,"19,104,105,28,23","121,129,106,93,123",,,22,7
6536933316,True,"84,17,53,6,9","74,86,97,8,14",4004.0,4.0,22,7
6536933315,False,"36,105,21,23,81","70,16,126,83,54",2221.0,1.0,22,7
6536933314,False,"74,120,1,50,107","11,54,27,104,66",,,22,7
6536933309,False,"84,8,49,25,64","3,16,47,41,114",,,22,0
6536933306,False,"25,113,95,43,137","36,8,102,35,27",1982.0,1.0,22,7
6536933305,False,"12,74,120,86,13","36,40,11,18,2",,,22,7
6536933302,False,"84,123,27,8,19","81,68,62,54,114",,,22,7
6536933301,False,"31,35,112,93,29","59,26,63,5,40",3352.0,1.0,22,7
6536933300,False,"23,31,70,19,46","86,26,44,17,104",,,22,7
